Date,SPY,GLD,TLT,^VIX,CL,FinQuarter,Financial Quarter Date Start,JHDUSRGDPBR
17-07-2014,195.710007,127.089996,114.889999,14.54,103.19,Q3-2014,01-07-2014,0
18-07-2014,197.710007,126.129997,114.519997,12.06,103.13,Q3-2014,01-07-2014,0
21-07-2014,197.339996,126.339996,115.089996,12.81,104.59,Q3-2014,01-07-2014,0
22-07-2014,198.199997,125.739998,115.330002,12.24,104.42,Q3-2014,01-07-2014,0
23-07-2014,198.639999,125.620003,115.18,11.52,103.12,Q3-2014,01-07-2014,0
24-07-2014,198.649994,124.349998,114.32,11.84,102.07,Q3-2014,01-07-2014,0
25-07-2014,197.720001,125.790001,115.669998,12.69,102.09,Q3-2014,01-07-2014,0
28-07-2014,197.800003,125.580002,115.510002,12.56,101.67,Q3-2014,01-07-2014,0
29-07-2014,196.949997,125.199997,115.93,13.28,100.97,Q3-2014,01-07-2014,0
30-07-2014,196.979996,124.830002,114.32,13.33,100.27,Q3-2014,01-07-2014,0
31-07-2014,193.089996,123.389999,113.980003,16.950001,98.17,Q3-2014,01-07-2014,0
01-08-2014,192.5,124.379997,114.559998,17.030001,97.88,Q3-2014,01-07-2014,0
04-08-2014,193.889999,123.989998,114.260002,15.12,98.29,Q3-2014,01-07-2014,0
05-08-2014,192.009995,123.870003,114.629997,16.870001,97.38,Q3-2014,01-07-2014,0
06-08-2014,192.070007,125.669998,114.699997,16.370001,96.92,Q3-2014,01-07-2014,0
07-08-2014,191.029999,126.18,115.769997,16.66,97.34,Q3-2014,01-07-2014,0
08-08-2014,193.240005,126.190002,115.519997,15.77,97.65,Q3-2014,01-07-2014,0
11-08-2014,193.800003,125.959999,115.510002,14.23,98.08,Q3-2014,01-07-2014,0
12-08-2014,193.529999,125.989998,114.760002,14.13,97.37,Q3-2014,01-07-2014,0
13-08-2014,194.839996,126.199997,115.510002,12.9,97.59,Q3-2014,01-07-2014,0
14-08-2014,195.759995,126.309998,116.440002,12.42,95.58,Q3-2014,01-07-2014,0
15-08-2014,195.720001,125.480003,117.709999,13.15,97.35,Q3-2014,01-07-2014,0
18-08-2014,197.360001,124.959999,116.540001,12.32,96.41,Q3-2014,01-07-2014,0
19-08-2014,198.389999,124.68,116.18,12.21,94.48,Q3-2014,01-07-2014,0
20-08-2014,198.919998,124.220001,115.989998,11.78,96.07,Q3-2014,01-07-2014,0
21-08-2014,199.5,122.879997,116.639999,11.76,93.96,Q3-2014,01-07-2014,0
22-08-2014,199.190002,123.190002,117.290001,11.47,93.65,Q3-2014,01-07-2014,0
25-08-2014,200.199997,122.739998,117.730003,11.7,93.35,Q3-2014,01-07-2014,0
26-08-2014,200.330002,123.349998,117.349998,11.63,93.86,Q3-2014,01-07-2014,0
27-08-2014,200.25,123.32,118.349998,11.78,93.88,Q3-2014,01-07-2014,0
28-08-2014,200.139999,124,118.970001,12.05,94.55,Q3-2014,01-07-2014,0
29-08-2014,200.710007,123.860001,119.050003,12.09,95.96,Q3-2014,01-07-2014,0
02-09-2014,200.610001,121.650002,116.730003,12.25,92.88,Q3-2014,01-07-2014,0
03-09-2014,200.5,122.150002,117.379997,12.36,95.54,Q3-2014,01-07-2014,0
04-09-2014,200.210007,121.480003,115.949997,12.64,94.45,Q3-2014,01-07-2014,0
05-09-2014,201.110001,122.059998,115.730003,12.09,93.29,Q3-2014,01-07-2014,0
08-09-2014,200.589996,120.730003,115.779999,12.66,92.66,Q3-2014,01-07-2014,0
09-09-2014,199.320007,120.870003,115.690002,13.5,92.75,Q3-2014,01-07-2014,0
10-09-2014,200.070007,120.260002,114.959999,12.88,91.67,Q3-2014,01-07-2014,0
11-09-2014,200.300003,119.470001,114.580002,12.8,92.83,Q3-2014,01-07-2014,0
12-09-2014,199.130005,118.379997,113.379997,13.31,92.27,Q3-2014,01-07-2014,0
15-09-2014,198.979996,118.639999,113.550003,14.12,92.92,Q3-2014,01-07-2014,0
16-09-2014,200.479996,118.830002,113.089996,12.73,94.88,Q3-2014,01-07-2014,0
17-09-2014,200.75,117.540001,112.800003,12.65,94.42,Q3-2014,01-07-2014,0
18-09-2014,201.820007,117.779999,113.160004,12.03,93.07,Q3-2014,01-07-2014,0
19-09-2014,200.699997,117.089996,114.599998,12.11,92.41,Q3-2014,01-07-2014,0
22-09-2014,199.149994,116.849998,114.739998,13.69,91.52,Q3-2014,01-07-2014,0
23-09-2014,198.009995,117.599998,115.449997,14.93,91.56,Q3-2014,01-07-2014,0
24-09-2014,199.559998,117.050003,114.809998,13.27,92.8,Q3-2014,01-07-2014,0
25-09-2014,196.339996,117.389999,116.169998,15.64,92.53,Q3-2014,01-07-2014,0
26-09-2014,197.899994,117.059998,116,14.85,93.54,Q3-2014,01-07-2014,0
29-09-2014,197.539993,117.029999,116.93,15.98,94.57,Q3-2014,01-07-2014,0
30-09-2014,197.020004,116.209999,116.269997,16.309999,91.16,Q3-2014,01-07-2014,0
01-10-2014,194.350006,116.769997,118.230003,16.709999,90.73,Q4-2014,01-10-2014,0
02-10-2014,194.380005,116.739998,117.199997,16.16,91.01,Q4-2014,01-10-2014,0
03-10-2014,196.520004,114.610001,117.699997,14.55,89.74,Q4-2014,01-10-2014,0
06-10-2014,196.289993,116.029999,117.769997,15.46,90.34,Q4-2014,01-10-2014,0
07-10-2014,193.259995,116.360001,119.360001,17.200001,88.85,Q4-2014,01-10-2014,0
08-10-2014,196.639999,117.470001,119.389999,15.11,87.31,Q4-2014,01-10-2014,0
09-10-2014,192.740005,117.639999,118.870003,18.76,85.77,Q4-2014,01-10-2014,0
10-10-2014,190.539993,117.589996,120.050003,21.24,85.82,Q4-2014,01-10-2014,0
13-10-2014,187.410004,118.519997,120.779999,24.639999,85.74,Q4-2014,01-10-2014,0
14-10-2014,187.699997,118.589996,121.57,22.790001,81.84,Q4-2014,01-10-2014,0
15-10-2014,186.429993,118.989998,122.529999,25.27,81.78,Q4-2014,01-10-2014,0
16-10-2014,186.270004,119.220001,121.75,25.200001,82.7,Q4-2014,01-10-2014,0
17-10-2014,188.470001,118.989998,121.07,21.99,82.75,Q4-2014,01-10-2014,0
20-10-2014,190.300003,119.800003,121.510002,18.57,82.71,Q4-2014,01-10-2014,0
21-10-2014,194.070007,120.019997,120.540001,16.08,82.81,Q4-2014,01-10-2014,0
22-10-2014,192.690002,119.339996,120.669998,17.870001,80.52,Q4-2014,01-10-2014,0
23-10-2014,194.929993,118.519997,119.599998,16.530001,82.09,Q4-2014,01-10-2014,0
24-10-2014,196.429993,118.349998,119.720001,16.110001,81.01,Q4-2014,01-10-2014,0
27-10-2014,196.160004,118.059998,119.940002,16.040001,81,Q4-2014,01-10-2014,0
28-10-2014,198.410004,118.099998,119.190002,14.39,81.42,Q4-2014,01-10-2014,0
29-10-2014,198.110001,116.410004,119.459999,15.15,82.2,Q4-2014,01-10-2014,0
30-10-2014,199.380005,115.190002,119.559998,14.52,81.12,Q4-2014,01-10-2014,0
31-10-2014,201.660004,112.660004,119.25,14.03,80.54,Q4-2014,01-10-2014,0
03-11-2014,201.770004,112.150002,118.959999,14.73,78.78,Q4-2014,01-10-2014,0
04-11-2014,201.070007,112.220001,119.330002,14.89,77.19,Q4-2014,01-10-2014,0
05-11-2014,202.339996,109.790001,119.160004,14.17,78.68,Q4-2014,01-10-2014,0
06-11-2014,203.149994,109.879997,118.389999,13.67,77.91,Q4-2014,01-10-2014,0
07-11-2014,203.339996,112.970001,119.75,13.12,78.65,Q4-2014,01-10-2014,0
10-11-2014,203.979996,110.459999,118.650002,12.67,77.4,Q4-2014,01-10-2014,0
11-11-2014,204.179993,112.040001,118.730003,12.92,77.94,Q4-2014,01-10-2014,0
12-11-2014,203.960007,111.5,118.629997,13.02,77.18,Q4-2014,01-10-2014,0
13-11-2014,204.190002,111.669998,118.910004,13.79,74.21,Q4-2014,01-10-2014,0
14-11-2014,204.240005,114.470001,119.489998,13.31,75.82,Q4-2014,01-10-2014,0
17-11-2014,204.369995,114.050003,119.190002,13.99,75.64,Q4-2014,01-10-2014,0
18-11-2014,205.550003,115.050003,119.519997,13.86,74.61,Q4-2014,01-10-2014,0
19-11-2014,205.220001,113.68,118.760002,13.96,74.58,Q4-2014,01-10-2014,0
20-11-2014,205.580002,114.860001,119.379997,13.58,75.58,Q4-2014,01-10-2014,0
21-11-2014,206.679993,115.389999,120.099998,12.9,76.51,Q4-2014,01-10-2014,0
24-11-2014,207.259995,115.110001,120.199997,12.62,75.78,Q4-2014,01-10-2014,0
25-11-2014,207.110001,115.379997,121.199997,12.25,74.09,Q4-2014,01-10-2014,0
26-11-2014,207.639999,115.160004,121.529999,12.07,73.69,Q4-2014,01-10-2014,0
28-11-2014,207.199997,112.110001,122.489998,13.33,66.15,Q4-2014,01-10-2014,0
01-12-2014,205.759995,116.580002,121.5,14.16,69,Q4-2014,01-10-2014,0
02-12-2014,207.089996,115.139999,120.32,12.85,66.88,Q4-2014,01-10-2014,0
03-12-2014,207.889999,116.330002,120.790001,12.5,67.38,Q4-2014,01-10-2014,0
04-12-2014,207.660004,115.879997,121.800003,12.38,66.81,Q4-2014,01-10-2014,0
05-12-2014,208,114.43,121.089996,11.89,65.84,Q4-2014,01-10-2014,0
08-12-2014,206.610001,115.779999,122.57,14.21,63.05,Q4-2014,01-10-2014,0
23-12-2014,207.75,112.739998,123.540001,14.8,57.12,Q4-2014,01-10-2014,0
24-12-2014,207.770004,112.769997,123.949997,14.37,55.84,Q4-2014,01-10-2014,0
26-12-2014,208.440002,114.830002,124.410004,14.5,54.73,Q4-2014,01-10-2014,0
29-12-2014,208.720001,113.669998,125.339996,15.06,53.61,Q4-2014,01-10-2014,0
30-12-2014,207.600006,115.199997,125.68,15.92,54.12,Q4-2014,01-10-2014,0
31-12-2014,205.539993,113.580002,125.919998,19.200001,53.27,Q4-2014,01-10-2014,0
02-01-2015,205.429993,114.080002,127.32,17.790001,52.69,Q1-2015,01-01-2015,0
05-01-2015,201.720001,115.800003,129.320007,19.92,50.04,Q1-2015,01-01-2015,0
06-01-2015,199.820007,117.120003,131.649994,21.120001,47.93,Q1-2015,01-01-2015,0
07-01-2015,202.309998,116.43,131.389999,19.309999,48.65,Q1-2015,01-01-2015,0
08-01-2015,205.899994,115.940002,129.649994,17.01,48.79,Q1-2015,01-01-2015,0
09-01-2015,204.25,117.260002,131.070007,17.549999,48.36,Q1-2015,01-01-2015,0
12-01-2015,202.649994,118.559998,131.820007,19.6,46.07,Q1-2015,01-01-2015,0
13-01-2015,202.080002,118.160004,131.820007,20.559999,45.89,Q1-2015,01-01-2015,0
14-01-2015,200.860001,117.970001,132.820007,21.48,48.48,Q1-2015,01-01-2015,0
15-01-2015,199.020004,120.940002,134.910004,22.389999,46.25,Q1-2015,01-01-2015,0
16-01-2015,201.630005,122.519997,133.190002,20.950001,48.69,Q1-2015,01-01-2015,0
20-01-2015,202.059998,124.199997,134.960007,19.889999,46.39,Q1-2015,01-01-2015,0
21-01-2015,203.080002,124.230003,133.399994,18.85,47.78,Q1-2015,01-01-2015,0
22-01-2015,206.100006,125.230003,132.919998,16.4,46.31,Q1-2015,01-01-2015,0
23-01-2015,204.970001,124.230003,134.770004,16.66,45.59,Q1-2015,01-01-2015,0
26-01-2015,205.449997,122.989998,134.360001,15.52,45.15,Q1-2015,01-01-2015,0
27-01-2015,202.740005,124.400002,134.570007,17.219999,46.23,Q1-2015,01-01-2015,0
28-01-2015,200.139999,123.419998,136.770004,20.440001,44.45,Q1-2015,01-01-2015,0
29-01-2015,201.990005,120.760002,135.869995,18.76,44.53,Q1-2015,01-01-2015,0
30-01-2015,199.449997,123.449997,138.279999,20.969999,48.24,Q1-2015,01-01-2015,0
02-02-2015,201.919998,122.419998,137.479996,19.43,49.57,Q1-2015,01-01-2015,0
03-02-2015,204.839996,121.050003,134.570007,17.33,53.05,Q1-2015,01-01-2015,0
04-02-2015,204.059998,121.580002,134.800003,18.33,48.45,Q1-2015,01-01-2015,0
05-02-2015,206.119995,121.790001,133.320007,16.85,50.48,Q1-2015,01-01-2015,0
06-02-2015,205.550003,118.639999,130.960007,17.290001,51.69,Q1-2015,01-01-2015,0
09-02-2015,204.630005,119.169998,130.75,18.549999,52.86,Q1-2015,01-01-2015,0
10-02-2015,206.809998,118.470001,129.710007,17.23,50.02,Q1-2015,01-01-2015,0
11-02-2015,206.929993,117.07,129.949997,16.959999,48.84,Q1-2015,01-01-2015,0
12-02-2015,208.919998,117.339996,129.520004,15.34,51.21,Q1-2015,01-01-2015,0
13-02-2015,209.779999,117.980003,128.190002,14.69,52.78,Q1-2015,01-01-2015,0
17-02-2015,210.110001,116.010002,126.260002,15.8,53.53,Q1-2015,01-01-2015,0
18-02-2015,210.130005,116.339996,127.010002,15.45,52.14,Q1-2015,01-01-2015,0
19-02-2015,209.979996,115.940002,126.169998,15.29,51.16,Q1-2015,01-01-2015,0
20-02-2015,211.240005,115.279999,126.540001,14.3,50.34,Q1-2015,01-01-2015,0
23-02-2015,211.210007,115.43,127.989998,14.56,49.45,Q1-2015,01-01-2015,0
24-02-2015,211.809998,115.260002,129.669998,13.69,49.28,Q1-2015,01-01-2015,0
25-02-2015,211.630005,115.699997,130.229996,13.84,50.99,Q1-2015,01-01-2015,0
26-02-2015,211.380005,116.07,128.449997,13.91,48.17,Q1-2015,01-01-2015,0
27-02-2015,210.660004,116.160004,129.529999,13.34,49.76,Q1-2015,01-01-2015,0
02-03-2015,211.990005,115.68,126.870003,13.04,49.59,Q1-2015,01-01-2015,0
03-03-2015,211.119995,115.470001,126.410004,13.86,50.52,Q1-2015,01-01-2015,0
04-03-2015,210.229996,115.110001,126.449997,14.23,51.53,Q1-2015,01-01-2015,0
05-03-2015,210.460007,115,126.290001,14.04,50.76,Q1-2015,01-01-2015,0
06-03-2015,207.5,111.860001,123.5,15.2,49.61,Q1-2015,01-01-2015,0
09-03-2015,208.360001,111.970001,124.639999,15.06,50,Q1-2015,01-01-2015,0
10-03-2015,204.979996,111.419998,126.279999,16.690001,48.29,Q1-2015,01-01-2015,0
11-03-2015,204.5,110.75,127.199997,16.870001,48.17,Q1-2015,01-01-2015,0
12-03-2015,207.100006,110.720001,127.110001,15.42,47.05,Q1-2015,01-01-2015,0
13-03-2015,205.830002,110.879997,126.720001,16,44.84,Q1-2015,01-01-2015,0
16-03-2015,208.580002,110.809998,127.940002,15.61,43.88,Q1-2015,01-01-2015,0
17-03-2015,207.960007,110.209999,129,15.66,43.46,Q1-2015,01-01-2015,0
18-03-2015,210.460007,112.370003,131.490005,13.97,44.66,Q1-2015,01-01-2015,0
19-03-2015,209.5,112.290001,130.820007,14.07,43.96,Q1-2015,01-01-2015,0
20-03-2015,210.410004,113.57,131.509995,13.02,45.72,Q1-2015,01-01-2015,0
23-03-2015,210,114.290001,131.350006,13.41,47.45,Q1-2015,01-01-2015,0
24-03-2015,208.820007,114.57,132.619995,13.62,47.51,Q1-2015,01-01-2015,0
25-03-2015,205.759995,114.730003,131.5,15.44,49.21,Q1-2015,01-01-2015,0
26-03-2015,205.270004,115.480003,129.449997,15.8,51.43,Q1-2015,01-01-2015,0
27-03-2015,205.740005,115.059998,131.059998,15.07,48.87,Q1-2015,01-01-2015,0
30-03-2015,208.25,113.75,130.410004,14.51,48.68,Q1-2015,01-01-2015,0
31-03-2015,206.429993,113.660004,130.690002,15.29,47.6,Q1-2015,01-01-2015,0
01-04-2015,205.699997,115.599998,132.130005,15.11,50.09,Q2-2015,01-04-2015,0
02-04-2015,206.440002,115.279999,130.729996,14.67,49.14,Q2-2015,01-04-2015,0
06-04-2015,207.830002,116.690002,130,14.74,52.14,Q2-2015,01-04-2015,0
07-04-2015,207.279999,116.110001,131.089996,14.78,53.98,Q2-2015,01-04-2015,0
08-04-2015,207.979996,115.470001,131.130005,13.98,50.42,Q2-2015,01-04-2015,0
09-04-2015,208.899994,114.669998,129.429993,13.09,50.79,Q2-2015,01-04-2015,0
10-04-2015,210.039993,115.970001,129.619995,12.58,51.64,Q2-2015,01-04-2015,0
13-04-2015,209.089996,115.139999,129.800003,13.94,51.91,Q2-2015,01-04-2015,0
14-04-2015,209.490005,114.440002,130.720001,13.67,53.29,Q2-2015,01-04-2015,0
15-04-2015,210.429993,115.43,130.610001,12.84,56.39,Q2-2015,01-04-2015,0
16-04-2015,210.369995,115.029999,129.960007,12.6,56.71,Q2-2015,01-04-2015,0
17-04-2015,207.949997,115.599998,131.449997,13.89,55.74,Q2-2015,01-04-2015,0
20-04-2015,209.850006,114.720001,130.289993,13.3,56.38,Q2-2015,01-04-2015,0
21-04-2015,209.600006,115.379997,129.699997,13.25,55.26,Q2-2015,01-04-2015,0
22-04-2015,210.630005,113.830002,127.720001,12.71,56.16,Q2-2015,01-04-2015,0
23-04-2015,211.160004,114.660004,128.270004,12.48,57.74,Q2-2015,01-04-2015,0
24-04-2015,211.649994,113.050003,129.070007,12.29,57.15,Q2-2015,01-04-2015,0
27-04-2015,210.770004,115.330002,129.070007,13.12,56.99,Q2-2015,01-04-2015,0
28-04-2015,211.440002,116.330002,127.290001,12.41,57.06,Q2-2015,01-04-2015,0
29-04-2015,210.570007,115.510002,125.730003,13.39,58.58,Q2-2015,01-04-2015,0
30-04-2015,208.460007,113.470001,125.949997,14.55,59.63,Q2-2015,01-04-2015,0
01-05-2015,210.720001,113.080002,124,12.7,59.15,Q2-2015,01-04-2015,0
04-05-2015,211.320007,114.099998,122.830002,12.85,58.93,Q2-2015,01-04-2015,0
05-05-2015,208.899994,114.419998,122.660004,14.31,60.4,Q2-2015,01-04-2015,0
06-05-2015,208.039993,114.360001,120.559998,15.15,60.93,Q2-2015,01-04-2015,0
07-05-2015,208.869995,113.419998,122.18,15.13,58.94,Q2-2015,01-04-2015,0
08-05-2015,211.619995,113.970001,122.510002,12.86,59.39,Q2-2015,01-04-2015,0
11-05-2015,210.610001,113.529999,119.529999,13.85,59.25,Q2-2015,01-04-2015,0
12-05-2015,209.979996,114.5,119.839996,13.86,60.75,Q2-2015,01-04-2015,0
13-05-2015,210.020004,116.550003,118.879997,13.76,60.5,Q2-2015,01-04-2015,0
14-05-2015,212.210007,117.18,119.199997,12.74,59.88,Q2-2015,01-04-2015,0
15-05-2015,212.440002,117.529999,121.589996,12.38,59.69,Q2-2015,01-04-2015,0
18-05-2015,213.100006,117.519997,119.550003,12.73,59.43,Q2-2015,01-04-2015,0
19-05-2015,213.029999,115.889999,118.489998,12.85,57.26,Q2-2015,01-04-2015,0
20-05-2015,212.880005,116.080002,118.690002,12.88,58.98,Q2-2015,01-04-2015,0
21-05-2015,213.5,115.690002,120.349998,12.11,60.72,Q2-2015,01-04-2015,0
22-05-2015,212.990005,115.599998,120.400002,12.13,59.72,Q2-2015,01-04-2015,0
26-05-2015,210.699997,113.910004,122.459999,14.06,58.03,Q2-2015,01-04-2015,0
27-05-2015,212.699997,113.889999,122.739998,13.27,57.51,Q2-2015,01-04-2015,0
28-05-2015,212.460007,114.019997,122.440002,13.31,57.68,Q2-2015,01-04-2015,0
29-05-2015,211.139999,114.099998,122.709999,13.84,60.3,Q2-2015,01-04-2015,0
01-06-2015,211.570007,114,121.129997,13.97,60.2,Q2-2015,01-04-2015,0
02-06-2015,211.360001,114.459999,119.440002,14.24,61.26,Q2-2015,01-04-2015,0
03-06-2015,211.919998,113.639999,117.519997,13.66,59.64,Q2-2015,01-04-2015,0
04-06-2015,210.130005,112.839996,119.050003,14.71,58,Q2-2015,01-04-2015,0
05-06-2015,209.770004,112.239998,117.599998,14.21,59.13,Q2-2015,01-04-2015,0
08-06-2015,208.479996,112.57,117.470001,15.29,58.14,Q2-2015,01-04-2015,0
09-06-2015,208.449997,112.82,116.540001,14.47,60.14,Q2-2015,01-04-2015,0
10-06-2015,210.949997,113.779999,115.519997,13.22,61.43,Q2-2015,01-04-2015,0
11-06-2015,211.630005,113.260002,117.949997,12.85,60.77,Q2-2015,01-04-2015,0
12-06-2015,210.009995,113.230003,117.949997,13.78,59.96,Q2-2015,01-04-2015,0
15-06-2015,209.110001,113.730003,118.139999,15.39,59.52,Q2-2015,01-04-2015,0
16-06-2015,210.25,113.32,119.07,14.81,59.97,Q2-2015,01-04-2015,0
17-06-2015,210.589996,113.849998,118.150002,14.5,59.92,Q2-2015,01-04-2015,0
18-06-2015,212.779999,115.32,117.57,13.19,60.45,Q2-2015,01-04-2015,0
19-06-2015,210.809998,115.120003,119.080002,13.96,59.61,Q2-2015,01-04-2015,0
22-06-2015,211.889999,113.639999,116.650002,12.74,59.68,Q2-2015,01-04-2015,0
23-06-2015,212.039993,112.889999,115.949997,12.11,61.01,Q2-2015,01-04-2015,0
24-06-2015,210.5,112.589996,116.949997,13.26,60.27,Q2-2015,01-04-2015,0
25-06-2015,209.860001,112.440002,116.540001,14.01,59.7,Q2-2015,01-04-2015,0
26-06-2015,209.820007,112.559998,115.230003,14.02,59.63,Q2-2015,01-04-2015,0
29-06-2015,205.419998,113.07,118.279999,18.85,58.33,Q2-2015,01-04-2015,0
30-06-2015,205.850006,112.370003,117.459999,18.23,59.47,Q2-2015,01-04-2015,0
01-07-2015,207.5,111.980003,115.620003,16.09,56.96,Q3-2015,01-07-2015,0
02-07-2015,207.309998,111.760002,116,16.790001,56.93,Q3-2015,01-07-2015,0
06-07-2015,206.720001,112.059998,118.150002,17.01,52.53,Q3-2015,01-07-2015,0
07-07-2015,208.020004,110.760002,119.260002,16.09,52.33,Q3-2015,01-07-2015,0
08-07-2015,204.529999,111.089996,120.290001,19.66,51.65,Q3-2015,01-07-2015,0
09-07-2015,204.899994,111.360001,117.919998,19.969999,52.78,Q3-2015,01-07-2015,0
10-07-2015,207.479996,111.489998,116.050003,16.83,52.74,Q3-2015,01-07-2015,0
13-07-2015,209.770004,110.989998,115.690002,13.9,52.2,Q3-2015,01-07-2015,0
14-07-2015,210.679993,110.739998,116.07,13.37,53.04,Q3-2015,01-07-2015,0
15-07-2015,210.610001,110.160004,117.300003,13.23,51.41,Q3-2015,01-07-2015,0
16-07-2015,212.300003,109.760002,118.110001,12.11,50.91,Q3-2015,01-07-2015,0
17-07-2015,212.479996,108.650002,118.720001,11.95,50.89,Q3-2015,01-07-2015,0
20-07-2015,212.589996,105.699997,118.220001,12.25,50.15,Q3-2015,01-07-2015,0
21-07-2015,211.75,105.370003,118.860001,12.22,50.36,Q3-2015,01-07-2015,0
22-07-2015,211.369995,104.800003,119.599998,12.12,49.19,Q3-2015,01-07-2015,0
23-07-2015,210.179993,104.330002,121.089996,12.64,48.45,Q3-2015,01-07-2015,0
24-07-2015,208,105.349998,121.389999,13.74,48.14,Q3-2015,01-07-2015,0
27-07-2015,206.789993,104.860001,122.040001,15.6,47.39,Q3-2015,01-07-2015,0
28-07-2015,209.330002,105.019997,121.150002,13.44,47.98,Q3-2015,01-07-2015,0
29-07-2015,210.770004,105.169998,120.699997,12.5,48.79,Q3-2015,01-07-2015,0
30-07-2015,210.820007,104.269997,121.629997,12.13,48.52,Q3-2015,01-07-2015,0
31-07-2015,210.5,104.93,122.529999,12.12,47.12,Q3-2015,01-07-2015,0
03-08-2015,209.789993,104.099998,123.550003,12.56,45.17,Q3-2015,01-07-2015,0
04-08-2015,209.380005,104.309998,122.57,13,45.74,Q3-2015,01-07-2015,0
05-08-2015,210.070007,103.93,121.650002,12.51,45.15,Q3-2015,01-07-2015,0
06-08-2015,208.350006,104.389999,122.730003,13.77,44.66,Q3-2015,01-07-2015,0
07-08-2015,207.949997,104.650002,124.339996,13.39,43.87,Q3-2015,01-07-2015,0
10-08-2015,210.570007,105.720001,122.800003,12.23,44.96,Q3-2015,01-07-2015,0
11-08-2015,208.669998,106.260002,124.75,13.71,43.08,Q3-2015,01-07-2015,0
12-08-2015,208.919998,107.75,124.07,13.61,43.3,Q3-2015,01-07-2015,0
13-08-2015,208.660004,106.860001,123.669998,13.49,42.23,Q3-2015,01-07-2015,0
14-08-2015,209.419998,106.849998,123.959999,12.83,42.5,Q3-2015,01-07-2015,0
17-08-2015,210.589996,107.129997,124.519997,13.02,41.87,Q3-2015,01-07-2015,0
18-08-2015,209.979996,107.110001,123.540001,13.79,42.62,Q3-2015,01-07-2015,0
19-08-2015,208.320007,108.550003,124.760002,15.25,40.8,Q3-2015,01-07-2015,0
20-08-2015,203.970001,110.440002,126.019997,19.139999,41.14,Q3-2015,01-07-2015,0
21-08-2015,197.830002,111.129997,126.400002,28.030001,40.45,Q3-2015,01-07-2015,0
24-08-2015,189.5,110.529999,126.360001,40.740002,38.24,Q3-2015,01-07-2015,0
25-08-2015,187.270004,109.160004,124.330002,36.02,39.31,Q3-2015,01-07-2015,0
26-08-2015,194.460007,107.669998,121.93,30.32,38.6,Q3-2015,01-07-2015,0
27-08-2015,199.270004,107.730003,122,26.1,42.56,Q3-2015,01-07-2015,0
28-08-2015,199.279999,108.699997,122.360001,26.049999,45.22,Q3-2015,01-07-2015,0
31-08-2015,197.669998,108.82,121.419998,28.43,49.2,Q3-2015,01-07-2015,0
01-09-2015,191.770004,109.199997,122.029999,31.4,45.41,Q3-2015,01-07-2015,0
02-09-2015,195.410004,108.620003,120.980003,26.09,46.25,Q3-2015,01-07-2015,0
03-09-2015,195.550003,107.839996,121.57,25.610001,46.75,Q3-2015,01-07-2015,0
04-09-2015,192.589996,107.489998,122.68,27.799999,46.05,Q3-2015,01-07-2015,0
08-09-2015,197.429993,107.519997,120.870003,24.9,45.94,Q3-2015,01-07-2015,0
09-09-2015,194.789993,106.129997,121.449997,26.23,44.15,Q3-2015,01-07-2015,0
10-09-2015,195.850006,106.379997,120.629997,24.370001,45.92,Q3-2015,01-07-2015,0
11-09-2015,196.740005,106.160004,121.389999,23.200001,44.63,Q3-2015,01-07-2015,0
14-09-2015,196.009995,106.220001,121.580002,24.25,44,Q3-2015,01-07-2015,0
15-09-2015,198.460007,105.900002,119.25,22.540001,44.59,Q3-2015,01-07-2015,0
16-09-2015,200.179993,107.309998,118.800003,21.35,47.15,Q3-2015,01-07-2015,0
17-09-2015,199.729996,108.410004,120.25,21.139999,46.9,Q3-2015,01-07-2015,0
